EMX-077-NS-1-15AB,"VOPSEA LAVABILA SILICONICA DE INTERIOR “EMEX”","Pe baza de Rasina Siliconica - Vopsea Lavabila Siliconica de Interior Alba sau Colorata are - Proprietati Antimurdarire, Rezistenta si Elasticitate !",lavabila-siliconica-interior,Vopsea-emulsionata-lavabila-siliconica-interior.webp,"in stock",407.27,1361,"Vopsea lavabila",EMEX,5941930700439,"rasini siliconice/ copolimeri acrilo-stirenici/ fileri","""Vopsea lavabila interior"""
EMX-013-NS-8-5SA,"AMORSA DE PERETE SILICATICA “EMEX”","Prima Alegere in Restaurari - Amorsa de Perete Silicatica Profesionala cu Mare Duritate - pentru Vopsele Lavabile sau Tencuieli Decorative Silicatice ",amorsa-silicatica,Amorsa-silicatica-pentru-zugraveli-si-zidarii.webp,"in stock","65.14 RON",2058,Amorsa,EMEX,5941930708381,"silicat de potasiu/ aditivi","""Vopsea grund"""
EMX-046-NS-8-16GP,"AMORSA SLEFUIBILA DE PERETE “EMEX”","Pregatirea Peretilor - Grund de Amorsare Egalizare si Umplere Pori Slefuibil - pentru Pregatire de Aplicare Vopsele Lavabile si Tencuieli Decorative.",grund-umplere-pori,Grund-amorsa-egalizare-pentru-pereti.webp,"in stock","140.52 RON",2058,Grund,EMEX,5941930708404,"copolimeri acrilici/ fileri","""Vopsea grund"""
EMX-005-NS-8-16AQ,"AMORSA CU CUART PENTRU TENCUIELI “EMEX”","Pentru Aderenta Superioara - Amorsa cu Cuart pentru Tencuieli Decorative - Creeaza Puncte de Ancora si Mareste Durabilitatea Tencuielii Structurate.",amorsa-cuart-tencuieli-decorative,Amorsa-tencuieli-decorative-cu-cuartz.webp,"in stock","134.61 RON",2059,Grund,EMEX,5941930708411,"copolimeri acrilici/ fileri","""Vopsea grund"""
EMX-006-NS-8-16AQ,"AMORSA SILICONICA PENTRU TENCUIELI “EMEX”","Pentru Aderenta Superioara - Amorsa cu Cuart pentru Tencuieli Siliconice - Elasticitate Mare Flexibilitate si Rezistenta in Timp - Fixeaza Suportul",amorsa-cuart-tencuieli-siliconice,Amorsa-siliconica-pentru-tencuieli-fatade.webp,"in stock","144.70 RON",2058,Grund,EMEX,5941930708428,"copolimeri acrilici/ aditiv siliconic","""Vopsea grund"""
EMX-004-NS-8-16AQ,"AMORSA SILICATICA CU CUARTZ “EMEX”","Destinata Restaurarilor? Amorsa cu Cuart pentru Tencuieli Silicatice - are Duritate Superioara si Rezistenta Mare la Factori de Mediu si Imbatranire",amorsa-cuart-silicatica-tencuiala,Grund-amorsare-cuart-tencuiala-silicatica.webp,"in stock","169.27 RON",2058,Grund,EMEX,5941930708435,"copolimeri acrilici/ aditiv siliconic","""Vopsea grund"""
EMX-079-NS-8-16LQ,"MASA DE SPACLU ACRILICA “EMEX LQ”","Glet Pasta - Masa de Spaclu pentru Reparatii Tencuieli si Gleturi - cu Aderenta si Elasticitate pentru Umplere Goluri, Rosturi si Reparare Fisuri",masa-spaclu,Glet-acrilic-pentru-reparatii.webp,"in stock","128.14 RON",2058,"Masa de spaclu",EMEX,5941930708442,"polimeri/ extenderi/ aditivi","""Vopsea grund"""
EMX-092-S-8-5AM,"SANITIZANT ANTIMUCEGAI “EMEX FORTE”","Pentru Tencuieli Gleturi Zidarie - Solutie Antimucegai Antimicrobiana de Sanitizare - Efect in Profunzime de Eliminare Igrasie Alge Bacterii Mucegai",solutie-anti-mucegai,Solutie-indepartare-igrasie-si-mucegai.webp,"in stock","85.60 RON",2058,Antimucegai,EMEX,5941930708459,"Biocid antimucegai","""Vopsea grund"""
EMX-046-NS-9-4RO,"GRUND EPOXIDIC ANTICOROZIV “EMEX”","Fabricat pe Baza de Rasina Epoxidica - Grund Epoxidic Anticoroziv Eficient Impotriva Ruginii - cu Rezistenta la Coroziune in Medii Chimic Agresive ",grund-epoxidic,Grund-epoxidic-cu-inhibitor-de-coroziune.webp,"in stock","190.30 RON",2058,Grund,EMEX,5941930708473,"rasina epoxidica/ pigmenti organici","""Vopsea grund"""
EMX-043-NS-9-4RO,"GRUND POLIURETANIC ANTICOROZIV “EMEX”","Produs de Noua Generatie - Grundul Poliuretanic Anticoroziv Bicomponent “Emex” Prezinta - Rezistenta Mare la Coroziune si Medii Chimic Agresive",grund-poliuretanic,Grund-anticoroziv-din-rasini-poliuretanice.webp,"in stock","241.06 RON",2058,"Grund Anticoroziv",EMEX,5941930708596,"rasina poliolica solventata/ aditivi/ pigmenti","""Vopsea grund"""
EMX-038-S-9-6RO,"GRUND CLORCAUCIUC ANTICOROZIV “EMEX”","Pe Baza De Cauciuc Clorurat - Grund Anticoroziv Clorcauciuc Impotriva Ruginii - pentru Protectia Suporturilor de Metal. Contine inhibitor de Coroziune",grund-clorcauciuc,Grund-clorcauciuc-inhibitor-de-rugina.webp,"in stock","213.57 RON",2058,"Grund Anticoroziv",EMEX,5941930708657,"cauciuc clorurat/ pigmenti","""Vopsea grund"""
EMX-162-NS-4-23NG,"VOPSEA ACRILICA - IN - “EMEX AEGIS G3”","Produs de Noua Generatie - Vopseaua Acrilica - in - peste Rugina Emex Aegis G3 - se Aplica Direct pe Suporturi Ruginite fara Necesitatea unui Grund",vopsea-acrilica-3-in-1-anticoroziva,Vopsea-acrilica-anticoroziva-3-in-1.webp,"in stock","302.23 RON",503738,Vopsea,EMEX,5941930703386,"rasina acriilca/ inhibitori coroziune","""Vopsea grund"""
EMX-042-NS-9-4RO,"GRUND ANTICOROZIV POLIESTERIC “EMEX”","Produs Profesional - Grund Bicomponent Poliesteric Anticoroziv - Protectie Profesionala - Inaintea Aplicarii de Vopsele pe Baza de Rasini Poliesterice",grund-poliesteric,Grund-din-rasini-poliesterice-saturate.webp,"in stock","246.81 RON",2058,"Grund Anticoroziv",EMEX,5941930708718,"rasina poliesterica/ aditivi/ pigmenti","""Vopsea grund"""
EMX-165-NS-4-5AB,"VOPSEA - IN - EPOXY-ESTER “EMEX Q3-GUARD”","Produs Profesional de Inalta Performanta - Vopsea Epoxy-Ester - in - “Emex Q3-Guard” - Direct pe Suporturi Ruginite fara Necesitatea unui Grund",vopsea-3-in-1-anticoroziva-epoxi-ester,Epoxy-ester-3-in-1-anticoroziva.webp,"in stock","352.46 RON",503738,Vopsea,EMEX,5941930703560,"rasina epoxidica/ esteri","""Vopsea grund"""
EMX-181-NS-7-3TR,"LAC POLIURETANIC PE BAZA DE APA “EMEX POLIMAT”","Produs de Inalta Performanta - Lac Poliuretanic pe Baza de Apa “Emex Polimat” - Utilizat pentru Protectia si/ sau Corectia Acoperirilor de Pardoseala",lac-poliuretanic-protectie-pardoseli-polimat,Lac-poliuretanic-emulsionat-protectie-si-matuire-pardoseli.webp,"in stock","375.04 RON",503739,Lac,EMEX,5941930710858,"rasina epoxidica monocomponenta","""Vopsea grund"""
EMX-137-NS-9-6RO,"GRUND ANTICOROZIV EPOXY-ESTER “EMEX”","Monocomponent - Grund Epoxidic Anticoroziv pentru Metal pe Baza de Rasina Epoxidica Modificata - Rezistenta si Protectie Maxima la Coroziune !",grund-epoxidic-monocomponent-epoxi-ester,Grund-epoxi-ester-anticoroziv-pentru-metal.webp,"in stock","253.31 RON",2058,"Grund Anticoroziv",EMEX,5941930708770,"rasini epoxidice/ esteri","""Vopsea grund"""
EMX-036-S-9-6RO,"GRUND AUTO - UTILAJE ANTICOROZIV “EMEX”","Pentru Protectia de Utilaje si Caroserii Auto Impotriva Ruginii - Grund Anticoroziv Tip Auto pentru Utilaje - Duritate, Durabilitate, Rezistenta !",grund-auto-utilaje,Grund-anticoroziv-auto-si-utilaje.webp,"in stock","184.42 RON",2058,"Grund Anticoroziv",EMEX,5941930708831,"rasini alchidice/ rasini melaminice","""Vopsea grund"""
EMX-034-S-2-6RO,"GRUND ANTICOROZIV PENTRU METAL “EMEX”","Rezistent La Intemperii si Factori Chimici - Grundul Anticoroziv Alchidic Asigura - Protectie Anticoroziva - Elementelor din Metal impotriva Ruginii",grund-alchidic-anticoroziv,Grund-alchidic-protectie-metal.webp,"in stock","137.06 RON",2058,"Grund Anticoroziv",EMEX,5941930702211,"rasina alchidica/ pigmenti/ fileri","""Vopsea grund"""
EMX-047-NS-9-5RO,"PROTECTIE ANTICOROZIVA - GRUND METAL “EMEX”","Produs Profesional - Grund Anticoroziv Alchido-Stirenic - Protectie Anticoroziva Superioara pentru Suporturile Metalice Expuse la Aparitia Ruginii !",grund-anticoroziv-alchido-stirenic,Grund-anticoroziv-alchido-stirenic.webp,"in stock","182.08 RON",2058,"Grund Anticoroziv",EMEX,5941930708893,"rasina alchidica/ inhibitori de coroziune","""Vopsea grund"""
EMX-030-NS-9-6RO,"GRUND ANTICOROZIV DE CUPTOR “EMEX”","Produs Industrial - Grund Anticoroziv de Cuptor din Rasini Sintetice - Protectie Superioara Impotriva Ruginii, Rezistenta la Apa si Agenti Chimici !",grund-alchido-melaminic-cuptor,Grund-anticoroziv-pentru-cuptor.webp,"in stock","265.13 RON",2058,Grund,EMEX,5941930708954,"rasini sintetice/ pasta de aluminiu/ pigmenti","""Vopsea grund"""
EMX-045-NS-9-5NG,"GRUND ANTICOROZIV TERMOREZISTENT “EMEX HTP”","Rezistent la Temperaturi Inalte - Grundul Anticoroziv Termorezistent Siliconic cu Inhibitori de Coroziune - Creaza Pelicule ce Opresc Formarea Ruginii",grund-termorezistent-siliconic,Grund-termorezistent-siliconic.webp,"in stock","561.36 RON",2058,Grund,EMEX,5941930708992,"rasini siliconice/ aditivi specifici","""Vopsea grund"""
EMX-146-S-7-3TR,"LAC POLIURETANIC BETON AMPRENTAT “EMEX PU STAMP”","Protectie Avansata Dale, Placi, Pavele Ornamentale - Lac Poliuretanic pentru Beton Amprentat - Rezistent la Trafic, Apa, Inghet-Dezghet, Radiatii UV !",lac-poliuretanic-beton-amprentat,Lac-poliuretanic-beton-amprentat.webp,"in stock","318.11 RON",503739,Lac,EMEX,5941930707933,"rasina poliolica solventata/ aditivi/ pigmenti","""Lac"""
EMX-057-S-7-3TR,"LAC EPOXIDIC SOLVENTAT “EMEX EPOXY COAT”","Pentru Decorare Si Protectie - Lac Epoxidic Solventat Metal si Beton - Bun Sigilant, Rezistent la Apa, Cicluri Inghet - Dezghet, Medii Agresive !",lac-epoxidic-solventat,Lac-epoxidic-solventat.webp,"in stock","241.73 RON",503738,Lac,EMEX,5941930707971,"rasina epoxidica","""Lac"""
EMX-127-S-7-4AB,"VOPSEA POLIURETANICA ELASTICA “EMEX FLEXIPOL”","Sistem Profesional - Vopsea Poliuretanica Elastica pentru Beton, Sali si Terenuri de Sport. - Proprietati de Impermeabilizare, Rezistenta ridicata - ",vopsea-poliuretanica-elastica,Vopsea-elastica-impermeabila-poliuretanica.webp,"in stock","362.04 RON",503738,Vopsea,EMEX,5941930707995,"rasina poliuretanica/ poliizocianat alifatic","""Vopsea de podea, de beton"""
EMX-015-NS-4-1OX,"CONVERTOR SI INHIBITOR DE RUGINA “EMEX OXIFER”","Sistem - Convertor si Inhibitor de Rugina. Asigura Curatare si Neutralizare Rugina prin Chelare. - Solutie Antirugina pentru Protectie Anticoroziva !",convertor-rugina,Solutie-de-vopsire-peste-rugina.webp,"in stock","111.81 RON",115,"Convertor de rugina",EMEX,5941930704987,"rasina vinilica/ inhibitor coroziune","""Vopsea grund"""
EMX-149-S-4-3GE,"AMORSA EPOXIDICA PENTRU LEMN “EMEX”","Primer pentru Lemn si Fibra de Sticla - Amorsa Epoxidica pentru Pregatirea Suprafetelor de vopsire cu Email Epoxidic, Poliuretanic sau Poliesteric",amorsa-epoxidica-lemn-fibra-sticla,Amorsa-epoxidica-lemn-fibra-de-sticla.webp,"in stock","211.88 RON",2058,Amorsa,EMEX,5941930705342,"rasini epoxidice/ aditivi","""Vopsea grund"""
EMX-150-S-4-4AE,"AMORSA EPOXIDICA EMULSIONATA “EMEX”","Primer pe Baza de Apa - Amorsa Epoxidica Emulsionata pentru Lemn Beton Zidarie - Vopsire cu Vopsele Epoxidice Bicomponente pe Baza de Apa",amorsa-epoxidica-baza-apa,Amorsa-emulsionata-epoxidica.webp,"in stock","229.89 RON",2058,Amorsa,EMEX,5941930705366,"rasina epoxidica emulsionata","""Vopsea grund"""
EMX-155-NS-4-4AB,"EMAIL EPOXIDIC BAZA APA “EMEX WD-E”","Sistem Profesional - Email Epoxidic pe Baza de Apa pentru Lemn si Metal, cu Rezistenta Mare la Apa si Agresiuni Chimice - Durabilitate Minima - ani !",email-epoxidic-emulsionat-apa,Email-epoxidic-pe-baza-de-apa.webp,"in stock","445.11 RON",503738,Email,EMEX,5941930703201,"rasina epoxidica emulsionata","""Vopsea email"""
EMX-048-NS-9-4RO,"GRUND EPOXIDIC EMULSIONAT “EMEX WD-AE”","Pe Baza de Rasini Epoxidice Solubile in Apa - Grund Anticoroziv Bicomponent - Rezistent la Coroziune Medii Chimic Agresive Factori Corozivi Intemperii",grund-epoxidic-solubil-apa,Grund-epoxidic-solubil-in-apa.webp,"in stock","234.68 RON",2058,"Grund Anticoroziv",EMEX,5941930708534,"rasina epoxidica emulsionata","""Vopsea grund"""
EMX-158-NS-1-20AB,"VOPSEA ELASTOMERICA EXTERIOR “EMEX FLEXIO”","Elastica si Flexibila - Vopsea Elastomerica Rezistenta la Apa si Infiltratii - Pentru Fatade, Tencuieli, Suporturi Minerale, Spume Poliuretanice",vopsea-elastomerica-tencuieli-exterior,Vopsea-elastomerica-fatade.webp,"in stock","560.73 RON",1361,"Vopsea lavabila",EMEX,5941930709050,"polimeri acrilici/ aditivi","""Vopsea de fatada"""
EMX-160-NS-1-7AB,"ULTRALAVABILA BAIE - BUCATARIE “EMEX CERAMIC”","Pentru Protectia Spatiilor de Baie si Bucatarie - Vopsea Ultralavabila Ceramica Anticondens - cu Nanosfere Ceramice. Termoizolare, Lavabilitate Mare",lavabila-ceramica-baie-bucatarie,Vopsea-ultralavabila-cu-nanosfere.webp,"in stock","270.62 RON",1361,"Vopsea lavabila",EMEX,5941930709128,"rasina vinil versatata","""Vopsea lavabila interior"""
EMX-159-NS-5-20AB,"MEMBRANA CAUCIUCATA HIDROIZOLANTA “SUPRA MX”","Pe Baza de Rasini Acrilice Pure - Membrana Impermeabilizanta Cauciucata - Elasticitate Mare, Stabilitate, Rezistenta La Intemperii, Impact, Vibratii",membrana-cauciucata-elastomerica,Membrana-cauciucata-hidroizolanta-apa.webp,"in stock","575.25 RON",115,"Membrana Hidroizolanta",EMEX,5941930705526,"polimeri acrilici/ aditivi","""Vopsea grund"""
EMX-161-NS-9-4GR,"GRUND EPOXY-POLIAMIDIC CU ZINC “EMEX PZ-302”","Produs Profesional - Grundul Anticoroziv Epoxy-Poliamidic cu Zinc este Destinat Elementelor Metalice Expuse la Medii de Agresivitate Mare/ Foarte Mare",grund-epoxi-poliamidic-cu-zinc,Grund-epoxidic-cu-zinc-clasa-c5.webp,"in stock","565.76 RON",2058,"Grund Anticoroziv",EMEX,5941930709265,"rasina epoxidica/ pulbere de zinc","""Vopsea grund"""
EMX-163-NS-7-5AB,"MARCAJ RUTIER PE BAZA DE APA “EMEX WT-URBAN”","Produs Profesional - Vopsea pentru Marcaj Rutier pe Baza de Apa “Emex WT-Urban” - pentru Marcaje Rutiere, Borduri sau pe Gazon Natural sau Sintetic",vopsea-marcaj-rutier-apa-wt-urban,Vopsea-rutiera-pentru-marcaje.webp,"in stock","160.87 RON",503738,Vopsea,EMEX,5941930709289,"rasina acrilica apa","""Vopsea de podea, de beton"""
EMX-164-NS-4-6GR,"VOPSEA INTERMEDIARA EPOXIDICA “EMEX SPARK”","Produs Profesional - Vopsea Intermediara Epoxy-Poliamidica Anticoroziva cu Micaceu - Strat Intermediar pentru Sisteme de Inalta Protectie Anticoroziva",vopsea-intermediara-epoxy-poliamidica-cu-micaceu,Vopsea-epoxy-poliamidica-intermediara-anticoroziva.webp,"in stock","348.32 RON",2058,"Vopsea Intermediara",EMEX,5941930704529,"rasina epoxidica/ inhihitori coroziune","""Vopsea email"""
EMX-167-NS-5-20AB,"MEMBRANA ACRILICA HIDROIZOLANTA “EMEX HYPRO”","Sistem Acrilic - Membrana Acrilica Hidroizolanta 2k “Emex HyPro” cu - Elasticitate Ridicata si Stabilitate la Temperaturi intre -20°C si +60°C",membrana-acrilica-hidroizolanta-2k,Membrana-hidroizolanta-2-k-la-sac.webp,"in stock","634.84 RON",115,"Membrana Hidroizolanta Acrilica",EMEX,5941930709364,"rasina acrilica/ pulberi cimentice","""Vopsea de podea, de beton"""
EMX-168-S-7-4AB,"EPOXIDICA PARDOSELI CU MICROFULGI “EMEX MFS-331”","Sistem Profesional - Vopsea Epoxidica de Pardoseala cu Microfulgi de Sticla - Vopsiri Epoxidice de Inalta Performanta cu Durabilitate Indelungata !",vopsea-epoxidica-pardoseli-microfulgi,Vopsea-epoxy-pardoseli-cu-rezistenta-chimica.webp,"in stock","282.09 RON",503738,Vopsea,EMEX,5941930706998,"rasini epoxidice/ fulgi de sticla","""Vopsea de podea, de beton"""
EMX-170-NS-4-4AB,"EMAIL EPOXIDIC MEDII AGRESIVE “EMEX EFS-323”","Sistem Profesional de Noua Generatie - Emailul Epoxidic pentru Medii Agresive “Emex EFS-323” Contine - Microfulgi de Sticla pentru Rezistenta Marita",email-epoxidic-medii-agresive,Email-epoxidic-mediu-coroziv.webp,"in stock","295.17 RON",503739,Vopsea,EMEX,5941930709371,"rasini epoxidice/ fulgi de sticla","""Vopsea email"""
EMX-171-NS-6-10AB,"MASA EPOXIDICA DE SPACLU “EMEX MSE 31”","Produs Profesional - Masa Epoxidica de Spaclu “Emex MSE 31” - Inalta Performanta pentru Pregatire Sisteme de Pardoseli sau Vopsiri Bicomponente",masa-epoxidica-de-spaclu,Primer-de-egalizare-pardoseala-epoxidica.webp,"in stock","475.52 RON",115,Pardoseala,EMEX,5941930709555,"rasina epoxidica/ pigmenti","""Vopsea de podea, de beton"""
EMX-172-NS-4-4AB,"EMAIL PENTRU TIGLA METALICA “EMEX SCREENPOL”","Sistem Profesional de Inalta Performanta - Email Alchido-Poliuretanic de Tigla Metalica “Emex Screenpol” cu - Duritate, Rezistenta si Luciu Superior",vopsea-tigla-metalica-screenpol,Vopsea-alchido-poliuretanica-pentru-tigla-metalica.webp,"in stock","251.98 RON",503738,Email,EMEX,5941930709593,"rasina poliuretanica/ pigmenti","""Vopsea email"""
EMX-173-NS-3-25AB,"TENCUIALA FIBRA DE STICLA “EMEX GF-MESH”","Emex GF-Mesh este - ? Tencuiala Decorativa Structurata Ranforsata cu Fibra de Sticla cu - Elasticitate Mare, Duritate si Durabilitate de Peste 10 ani",tencuiala-decorativa-fibra-sticla,Tencuiala-decorativa-fibra-de-sticla.webp,"in stock","226.10 RON",505802,Tencuiala,EMEX,5941930709777,"copolimeri acrilo-stirenici/ aditivi/ fileri","""Tencuiala decorativa"""
EMX-174-NS-4-4AB,"EMAIL EPOXIDIC GRESIE SI FAIANTA “EMEX QSF-3E”","Sistem Bicomponent - Emailul Epoxidic pentru Gresie si Faianta “Emex QSF-3E” - Solutie Moderna de Acoperire pe Baza de Rasina Epoxidica Hidrosolubila",email-epoxidic-pentru-gresie-si-faianta,Vopsea-epoxidica-profesionala-pentru-faianta.webp,"in stock","464.05 RON",503738,Email,EMEX,5941930709814,"rasina epoxidica/ inhihitori coroziune","""Vopsea email"""
EMX-175-S-6-27MM,"COVOR POLIURETANIC DE PIATRA “EMEX PEBBLE”","Sistem Tricomponent Modern - Pardoseala Poliuretanica Decorativa “Emex Pebble” - Covor de Piatra este un? Produs din Rasina Poliuretanica Solvent-Free",pardoseala-poliuretanica-exterior-covor-de-piatra,Covor-de-piatra-pardoseala-poliuretanica-exterior.webp,"in stock","436.12 RON",115,Pardoseala,EMEX,5941930709999,"rasina poliuretanica/ poliizocianat alifatic","""Covor de piatra"""
EMX-176-S-6-4TR,"RASINA EPOXIDICA DE TURNARE “EMEX TOPCAST”","Cu aplicare exclusiv profesionala - rasina epoxidica de turnare strat gros “Emex Topcast” este un - sistem epoxidic decorativ de inalta performanta",rasina-epoxidica-turnare-strat-gros,Rasina-transparenta-pentru-mese-din-lemn.webp,"in stock","550.79 RON",115,Pardoseala,EMEX,5941930710056,"rasini epoxidice","""Vopsea de podea, de beton"""
EMX-179-NS-4-5AB,"EMAIL PANOURI SANDWICH “EMEX PANEL”","Produs Profesional - Email Acrilo-Stirenic “Emex Panel” - Fabricat Special Pentru Vopsirea - Panourilor Sandwich si Acoperisurilor din Tigla Metalica",email-panouri-sandwich,Email-profesional-acrilo-stirenic-pentru-panou-sandwich.webp,"in stock","282.39 RON",503738,Email,EMEX,5941930710490,"rasina acrilica","""Vopsea email"""
EMX-177-NS-4-5AB,"EMAIL NITRO-COMBINAT &ldquo;EMEX QN-212&rdquo;","Produs Profesional - Emailul Nitro-Combinat “Emex QN-212” este Fabricat pe Baza de - Nitroceluloza si Rasini Alchido-Acrilice pentru Lemn sau Metal",email-nitro-combinat,Email-nitrocelulozic-industrial-profesional-luciu-intens.webp,"in stock","951.76 RON",503738,Email,EMEX,5941930710063,nitroceluloza,"""Vopsea email"""
EMX-178-NS-9-4RO,"GRUND ANTICOROZIV NITRO-COMBINAT “EMEX FZ-214”","Inhibitor Anticoroziv - Grundul Nitro-Combinat “Emex FZ-214” este Fabricat pe - Baza de Nitroceluloza, Agenti Anticorozivi si Inhibitori de Coroziune",grund-nitro-combinat-anticoroziv,Grund-anticoroziv-nitrocombinat-profesional-industrial.webp,"in stock","154.75 RON",2058,"Grund Anticoroziv",EMEX,5941930710254,nitroceluloza,"""Vopsea grund"""
EMX-180-NS-4-4AB,"VOPSEA ACRILICA 2K FARA IZOCIANAT “EMEX HYBRID”","Sistem Profesional de Inalta Calitate - Vopsea Acrilica Bicomponenta fara Izocianat “Emex Hybrid” - Reticulabila cu Rasina Epoxidica Solvent-Free ",vopsea-acrilica-bicomponenta-noiso,Vopsea-universala-bicomponenta-fara-izocianati.webp,"in stock","245.75 RON",503739,Vopsea,EMEX,5941930710674,"rasina poliuretanica/ poliizocianat alifatic","""Vopsea email"""
EMX-182-NS-7-4AB,"VOPSEA POLIASPARTICA PARDOSELI “EMEX P31-AS”","Sistem de Inalta Performanta - Vopsea Poliaspartica Pardoseli “Emex P31-AS” - pe Baza de Esteri Aspartici - Uscare Rapida si Proprietati Anti Zgariere",vopsea-poliaspartica-pardoseli-rapide,Vopsea-poliaspartica-bicomponenta-cu-duritate-si-rezistenta.webp,"in stock","563.16 RON",503739,Vopsea,EMEX,5941930710872,"rasina poliaspartica","""Vopsea email"""
EMX-183-NS-9-6RO,"GRUND ANTICOROZIV ACRILO-STIRENIC “EMEX MZ-801”","Produs Profesional - Grundul Anticoroziv Acrilo-Stirenic cu Microfibra si Zinc “Emex MZ-801” Contine - Agenti Anticorozivi si Inhibitori de Coroziune",grund-acrilo-stirenic-zinc-microfibra,Grund-anticoroziv-antirugina-su-zinc-si-microfibre.webp,"in stock","262.34 RON",2058,"Grund Anticoroziv",EMEX,5941930711053,"rasina stiren-acrilica","""Vopsea grund"""
EMX-184-NS-7-4TR,"LAC POLIASPARTIC DE INALTA DURITATE “EMEX L32-AS”","Pentru Protectii cu Rezistenta Mecanica Superioara - Sistem Inovator, de Inalta Performanta, Bicomponent, cu Uscare si Intarire Foarte Rapida, la Aer",lac-poliaspartic-inalta-duritate,Lac-poliaspartic-de-inalta-duritate-antizgariere.webp,"in stock","620.33 RON",503739,Lac,EMEX,5941930711114,"rasina poliaspartica","""Lac"""
